ba_brewery_state,ba_bros_val,ba_avg_score,ba_abv,ba_style,ba_phone,ba_brewery_name,ba_phone_key,ba_beer_name,ba_ratings_count,ba_brewery_city
CA,-,-,11.80,American Barleywine,,Magnolia Pub & Brewery,,Old Thunderpussy,0,San Francisco
CA,-,4.32,8.50,Old Ale,,Magnolia Pub & Brewery,,Out With The Old Ale,2,San Francisco
CA,-,3.81,5.20,American Stout,,Magnolia Pub & Brewery,,Oysterhead Stout,22,San Francisco
CA,-,3,6.10,American Pale Ale (APA),,Magnolia Pub & Brewery,,Pigtail Pale,1,San Francisco
CA,-,2.5,?,American IPA,,Magnolia Pub & Brewery,,Piper Pale,1,San Francisco
CA,-,3.74,5.10,American Pale Ale (APA),,Magnolia Pub & Brewery,,Prescription Pale,34,San Francisco
CA,-,4.15,9.70,English Strong Ale,,Magnolia Pub & Brewery,,Pride Of Branthill,6,San Francisco
CA,-,3.3,11.20,American Double / Imperial IPA,,Magnolia Pub & Brewery,,Promised Land Imperial IPA,20,San Francisco
CA,-,3.92,7.20,American IPA,,Magnolia Pub & Brewery,,Proving Ground IPA,133,San Francisco
CA,-,3.75,8.00,Quadrupel (Quad),,Magnolia Pub & Brewery,,Quadlibet For Tenderfeet,1,San Francisco
CA,-,3.63,?,American Amber / Red Ale,,Magnolia Pub & Brewery,,Rosebud,3,San Francisco
CA,-,4.13,10.20,Rye Beer,,Magnolia Pub & Brewery,,Rye Rye Rocco,2,San Francisco
CA,-,3.78,7.70,Saison / Farmhouse Ale,,Magnolia Pub & Brewery,,Saison De Lily,15,San Francisco
CA,-,3.69,3.80,English Dark Mild Ale,,Magnolia Pub & Brewery,,Sara's Ruby Mild,18,San Francisco
CA,-,3.63,7.80,Russian Imperial Stout,,Magnolia Pub & Brewery,,Smokestack Lightning Imperial Stout,20,San Francisco
CA,-,3.91,3.75,Irish Dry Stout,,Magnolia Pub & Brewery,,Spooky Tooth Stout,5,San Francisco
CA,-,3.63,5.80,English India Pale Ale (IPA),,Magnolia Pub & Brewery,,Spud Boy IPA,28,San Francisco
CA,-,3.57,6.20,Oatmeal Stout,,Magnolia Pub & Brewery,,Stout Of Circumstance,23,San Francisco
CA,-,3.88,4.70,English Pale Ale,,Magnolia Pub & Brewery,,Tillie's Union Ale,3,San Francisco
CA,-,3.7,8.70,Tripel,,Magnolia Pub & Brewery,,Tweezer Trippel,14,San Francisco
CA,-,2.9,4.50,American Pale Wheat Ale,,Magnolia Pub & Brewery,,Weather Report Wheat,17,San Francisco
CA,-,4.12,5.80,Scottish Gruit / Ancient Herbed Ale,,Magnolia Pub & Brewery,,Weekapaug Gruit,26,San Francisco
CA,-,4.24,6.00,Scottish Gruit / Ancient Herbed Ale,,Magnolia Pub & Brewery,,Weekapaug Gruit (Aged In Bourbon Barrels),2,San Francisco
CA,-,3.67,8.00,Winter Warmer,,Magnolia Pub & Brewery,,Winter Warmer,6,San Francisco
CA,-,-,?,American Black Ale,(415) 843-1938,Old Bus Tavern,4158431938,Hand Of Doom,0,San Francisco
CA,-,-,6.00,American IPA,(415) 843-1938,Old Bus Tavern,4158431938,Lemon Drop Session IPA,0,San Francisco
CA,-,-,?,American IPA,(415) 843-1938,Old Bus Tavern,4158431938,Rye-noplasty IPA,0,San Francisco
CA,-,-,9.80,American Double / Imperial IPA,(415) 265-7492,Pacific Brewing Laboratories,4152657492,Imperial IPA,5,San Francisco
CA,-,3.63,5.10,Saison / Farmhouse Ale,(415) 265-7492,Pacific Brewing Laboratories,4152657492,Nautilus,4,San Francisco
CA,-,3.91,7.00,American Black Ale,(415) 265-7492,Pacific Brewing Laboratories,4152657492,Squid Ink,33,San Francisco
CA,-,-,7.00,Pumpkin Ale,(415) 744-4062,Pine Street Brewery,4157444062,All Hallows Eve,0,San Francisco
CA,-,3.8,6.00,American IPA,(415) 744-4062,Pine Street Brewery,4157444062,Braindrops India Pale Kölsch,3,San Francisco
CA,-,-,4.80,American Brown Ale,(415) 744-4062,Pine Street Brewery,4157444062,Brown Bag,0,San Francisco
CA,-,-,8.50,Scotch Ale / Wee Heavy,(415) 744-4062,Pine Street Brewery,4157444062,Glory,0,San Francisco
CA,-,-,7.50,Dubbel,(415) 744-4062,Pine Street Brewery,4157444062,Guardian,0,San Francisco
CA,-,-,5.20,Witbier,(415) 744-4062,Pine Street Brewery,4157444062,La Flama Blanca,0,San Francisco
CA,-,4.11,5.00,Saison / Farmhouse Ale,(415) 744-4062,Pine Street Brewery,4157444062,Menagerie Saison,5,San Francisco
CA,-,3.52,5.00,American Pale Ale (APA),(415) 744-4062,Pine Street Brewery,4157444062,Pine Street Atom Splitter,22,San Francisco
CA,-,-,5.50,Fruit / Vegetable Beer,(415) 744-4062,Pine Street Brewery,4157444062,Red Head,0,San Francisco
CA,-,-,5.50,Rauchbier,(415) 744-4062,Pine Street Brewery,4157444062,Smoked On The Water,0,San Francisco
CA,-,-,9.00,American Double / Imperial IPA,(415) 744-4062,Pine Street Brewery,4157444062,Walter,0,San Francisco
CA,-,-,5.90,American Amber / Red Ale,(415) 278-2206,San Francisco Brewing Company,4152782206,Alcatraz Amber,1,San Francisco
CA,-,-,5.50,American Brown Ale,(415) 278-2206,San Francisco Brewing Company,4152782206,Bay Bridge Brown,0,San Francisco
CA,-,-,?,American IPA,(415) 278-2206,San Francisco Brewing Company,4152782206,Broadway IPA,4,San Francisco
CA,-,-,4.60,California Common / Steam Beer,(415) 278-2206,San Francisco Brewing Company,4152782206,California Common,0,San Francisco
CA,-,-,5.90,American Stout,(415) 278-2206,San Francisco Brewing Company,4152782206,Dynasty Stout,0,San Francisco
CA,-,-,5.00,American Blonde Ale,(415) 278-2206,San Francisco Brewing Company,4152782206,Golden Gate Ale,0,San Francisco
CA,-,-,5.30,Hefeweizen,(415) 278-2206,San Francisco Brewing Company,4152782206,Haight St. Hef,0,San Francisco
CA,-,-,5.80,American Pale Lager,(415) 278-2206,San Francisco Brewing Company,4152782206,Lombard Lager,0,San Francisco
CA,-,-,4.80,American Blonde Ale,(415) 278-2206,San Francisco Brewing Company,4152782206,Marina Blonde,0,San Francisco
CA,-,-,7.00,American IPA,(415) 278-2206,San Francisco Brewing Company,4152782206,Niner Nation,0,San Francisco
CA,-,-,4.50,Saison / Farmhouse Ale,(415) 278-2206,San Francisco Brewing Company,4152782206,Sunset Saison,0,San Francisco
CA,-,-,6.50,American Pale Ale (APA),(415) 278-2206,San Francisco Brewing Company,4152782206,The City Pale Ale,0,San Francisco
CA,-,3.09,4.50,American IPA,,Simpleton Craft Ales,,Dolores Day,4,San Francisco
CA,-,3.69,7.88,American IPA,,Simpleton Craft Ales,,First Rye,3,San Francisco
CA,-,-,7.80,American IPA,,Simpleton Craft Ales,,Redrum IPA,0,San Francisco
CA,-,3.22,7.00,American IPA,,Simpleton Craft Ales,,South Of The Slot (SOS) IPA,2,San Francisco
CA,-,-,5.00,Schwarzbier,(415) 681-0330,Social Kitchen & Brewery,4156810330,Bad Moon Spell,0,San Francisco
CA,-,3.6,4.40,Belgian Pale Ale,(415) 681-0330,Social Kitchen & Brewery,4156810330,Beach House Blonde,3,San Francisco
CA,-,-,8.00,Weizenbock,(415) 681-0330,Social Kitchen & Brewery,4156810330,Big Muddy Weizenbock,0,San Francisco
CA,-,4,5.50,Euro Dark Lager,(415) 681-0330,Social Kitchen & Brewery,4156810330,Black Moon Spell,1,San Francisco
CA,-,-,5.60,American Pale Ale (APA),(415) 681-0330,Social Kitchen & Brewery,4156810330,Cas Wak Pale Ale,0,San Francisco
CA,-,2.94,9.20,American Double / Imperial IPA,(415) 681-0330,Social Kitchen & Brewery,4156810330,Double Doozy IPA,4,San Francisco
CA,-,3.98,8.50,American Black Ale,(415) 681-0330,Social Kitchen & Brewery,4156810330,Double Midnight Lager,3,San Francisco
CA,-,3.51,7.00,American IPA,(415) 681-0330,Social Kitchen & Brewery,4156810330,Easy IPA,8,San Francisco
CA,-,3.75,7.50,Scotch Ale / Wee Heavy,(415) 681-0330,Social Kitchen & Brewery,4156810330,Foxy Scotcho,1,San Francisco
CA,-,3.92,4.20,Dunkelweizen,(415) 681-0330,Social Kitchen & Brewery,4156810330,Frank,1,San Francisco
CA,-,3.65,9.40,Belgian Strong Dark Ale,(415) 681-0330,Social Kitchen & Brewery,4156810330,Frere Rouge,4,San Francisco
CA,-,4.06,6.60,American IPA,(415) 681-0330,Social Kitchen & Brewery,4156810330,Funshine Six,3,San Francisco
CA,-,3.68,9.30,Belgian Strong Dark Ale,(415) 681-0330,Social Kitchen & Brewery,4156810330,Ghost Ride,6,San Francisco
CA,-,3.25,5.00,American Pale Ale (APA),(415) 681-0330,Social Kitchen & Brewery,4156810330,Ha Ha Session,1,San Francisco
CA,-,4.27,11.70,American Double / Imperial IPA,(415) 681-0330,Social Kitchen & Brewery,4156810330,Jungle Cruise,4,San Francisco
CA,-,3.72,8.30,English Pale Ale,(415) 681-0330,Social Kitchen & Brewery,4156810330,Kilderkin Bowling Rye PA,7,San Francisco
CA,-,3.47,4.50,Belgian Dark Ale,(415) 681-0330,Social Kitchen & Brewery,4156810330,L'Enfant Terrible,8,San Francisco
CA,-,3.61,6.60,Belgian Dark Ale,(415) 681-0330,Social Kitchen & Brewery,4156810330,Moulin Rouge,1,San Francisco
CA,-,3.62,5.70,American Pale Ale (APA),(415) 681-0330,Social Kitchen & Brewery,4156810330,Mr. Kite's Pale Ale,2,San Francisco
CA,-,3.52,6.10,American Pale Lager,(415) 681-0330,Social Kitchen & Brewery,4156810330,New World Lager,2,San Francisco
CA,-,3.58,4.60,Altbier,(415) 681-0330,Social Kitchen & Brewery,4156810330,Old Time Alt,3,San Francisco
CA,-,3.49,5.20,Rye Beer,(415) 681-0330,Social Kitchen & Brewery,4156810330,Ramsgate Rye PA,4,San Francisco
CA,-,3.75,7.80,Belgian Strong Pale Ale,(415) 681-0330,Social Kitchen & Brewery,4156810330,Rapscallion,17,San Francisco
CA,-,3.11,6.50,Herbed / Spiced Beer,(415) 681-0330,Social Kitchen & Brewery,4156810330,Sgt. Pepper,1,San Francisco
CA,-,4.2,6.70,Saison / Farmhouse Ale,(415) 681-0330,Social Kitchen & Brewery,4156810330,Simon Saison,2,San Francisco
CA,-,3.76,4.80,German Pilsener,(415) 681-0330,Social Kitchen & Brewery,4156810330,SKB Pilsner,8,San Francisco
CA,-,3.63,4.80,Kölsch,(415) 681-0330,Social Kitchen & Brewery,4156810330,Social Kölsch,9,San Francisco
CA,-,-,6.40,Saison / Farmhouse Ale,(415) 681-0330,Social Kitchen & Brewery,4156810330,Social/HenHouse Sterling Cross Saison,0,San Francisco
CA,-,3.63,3.70,English Pale Mild Ale,(415) 681-0330,Social Kitchen & Brewery,4156810330,Spring Time Table Beer,2,San Francisco
CA,-,3.85,9.20,Altbier,(415) 681-0330,Social Kitchen & Brewery,4156810330,The Big Lebowski White Prussian,1,San Francisco
CA,-,3.77,7.50,American IPA,(415) 681-0330,Social Kitchen & Brewery,4156810330,The Smell IPA,22,San Francisco
CA,-,-,8.30,Tripel,(415) 681-0330,Social Kitchen & Brewery,4156810330,Tony Tripel,0,San Francisco
CA,-,3.88,9.30,Tripel,(415) 681-0330,Social Kitchen & Brewery,4156810330,Tripelpagne,3,San Francisco
CA,-,3.93,8.10,Saison / Farmhouse Ale,(415) 681-0330,Social Kitchen & Brewery,4156810330,Vidal Saison,3,San Francisco
CA,-,3.56,4.30,English Porter,(415) 681-0330,Social Kitchen & Brewery,4156810330,Waterfront Porter,5,San Francisco
CA,-,3.88,8.50,American Strong Ale,(415) 891-9775,Southern Pacific Brewing,4158919775,Barrel Aged American Strong,2,San Francisco
CA,-,3.75,6.20,American Porter,(415) 891-9775,Southern Pacific Brewing,4158919775,Barrel Aged Porter,1,San Francisco
CA,-,-,?,Belgian Pale Ale,(415) 891-9775,Southern Pacific Brewing,4158919775,Bastonge Blonde,4,San Francisco
CA,-,3.35,4.20,Witbier,(415) 891-9775,Southern Pacific Brewing,4158919775,Belgian Wit,6,San Francisco
CA,-,3.51,5.60,American Blonde Ale,(415) 891-9775,Southern Pacific Brewing,4158919775,California Blonde,7,San Francisco
CA,-,3.56,6.80,American IPA,(415) 891-9775,Southern Pacific Brewing,4158919775,Extra IPA,4,San Francisco
CA,-,3.32,?,Hefeweizen,(415) 891-9775,Southern Pacific Brewing,4158919775,Hefeweizen,5,San Francisco
CA,-,2.56,?,Munich Helles Lager,(415) 891-9775,Southern Pacific Brewing,4158919775,Helles Lager,2,San Francisco
CA,-,3.57,5.80,American IPA,(415) 891-9775,Southern Pacific Brewing,4158919775,India Pale Ale,16,San Francisco
CA,-,3.8,?,Kölsch,(415) 891-9775,Southern Pacific Brewing,4158919775,Kolsch,2,San Francisco
CA,-,3.14,4.40,American Pale Ale (APA),(415) 891-9775,Southern Pacific Brewing,4158919775,Pale Ale,11,San Francisco
CA,-,3.08,5.50,American Porter,(415) 891-9775,Southern Pacific Brewing,4158919775,Porter,9,San Francisco
CA,-,3.75,8.60,Belgian Strong Dark Ale,(415) 891-9775,Southern Pacific Brewing,4158919775,Winter Warmer,1,San Francisco
CA,-,-,?,American Barleywine,(415) 934-9300,Southpaw BBQ & Southern Cooking,4159349300,Barley Wine Aged In A Hooker’s House Sour Mash Barrel,0,San Francisco
CA,-,-,?,American Brown Ale,(415) 934-9300,Southpaw BBQ & Southern Cooking,4159349300,Big Bad Leroy Brown,0,San Francisco
CA,-,-,?,Flanders Oud Bruin,(415) 934-9300,Southpaw BBQ & Southern Cooking,4159349300,Big Bad Leroy Brown Sour,0,San Francisco
CA,-,-,?,American Pale Ale (APA),(415) 934-9300,Southpaw BBQ & Southern Cooking,4159349300,Pale Ale,0,San Francisco
CA,-,-,?,American Amber / Red Ale,(415) 934-9300,Southpaw BBQ & Southern Cooking,4159349300,Roll Tide,0,San Francisco
CA,-,3.82,4.60,American IPA,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Baby Daddy Session IPA,84,San Francisco
CA,-,3.85,8.20,American Amber / Red Ale,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Betrayal Imperial Red,135,San Francisco
CA,90,3.73,6.50,American IPA,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Big Daddy IPA,"1,320",San Francisco
CA,-,3.89,6.90,Milk / Sweet Stout,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Black Hand,113,San Francisco
CA,-,4.26,9.80,American Double / Imperial IPA,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Blind Tiger,105,San Francisco
CA,91,3.79,8.00,American Black Ale,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Butchertown Black Ale,185,San Francisco
CA,-,3.47,8.20,American Strong Ale,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Cement Shoes,2,San Francisco
CA,-,3.75,7.50,Herbed / Spiced Beer,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Chai Spiced Payback Porter,1,San Francisco
CA,-,4.16,6.20,Belgian IPA,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Cover Up,5,San Francisco
CA,-,-,5.70,American Pale Wheat Ale,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Discreet Wheat Ale,0,San Francisco
CA,67,3.64,9.50,American Double / Imperial IPA,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Double Daddy,673,San Francisco
CA,-,4.32,9.50,American Double / Imperial IPA,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Double Daddy Unfiltered,9,San Francisco
CA,-,4.13,5.90,Milk / Sweet Stout,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Harvey Milk Stout,3,San Francisco
CA,-,4.56,9.60,English Strong Ale,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Joe's Ale Of Strength,5,San Francisco
CA,-,3.29,9.00,Wheatwine,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Massacre,14,San Francisco
CA,-,3.77,5.30,American Pale Lager,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Metropolis Lager,128,San Francisco
CA,-,3.81,9.50,American Barleywine,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Old Godfather,211,San Francisco
CA,-,4.02,7.50,American Porter,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Payback Coffee Porter,38,San Francisco
CA,-,3.91,7.50,American Porter,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Payback Porter,265,San Francisco
CA,-,3.78,4.70,German Pilsener,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Pop Gun,12,San Francisco
CA,93,3.84,6.10,American Amber / Red Ale,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Prohibition Ale,920,San Francisco
CA,-,4.1,7.30,American Porter,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Pumpkin Pie Payback,3,San Francisco
CA,-,3.89,9.50,American Double / Imperial Stout,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Scarface Imperial Stout,207,San Francisco
CA,-,3.91,9.50,American Double / Imperial Stout,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Scarface Imperial Stout (Bourbon Barrel Aged),72,San Francisco
CA,-,3.71,5.50,Rye Beer,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Scarlett Red Rye,235,San Francisco
CA,-,1.72,5.50,California Common / Steam Beer,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,SF Lager,4,San Francisco
CA,-,3.95,9.75,American Double / Imperial Stout,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Smokonut - Imperial Smoked Stout W/ Coconut,4,San Francisco
CA,-,3.98,?,American Pale Lager,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Snatch Racket India Pale Lager,3,San Francisco
CA,-,3.56,4.70,American Pale Ale (APA),(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Suds Session Ale,12,San Francisco
CA,-,3.65,?,Milk / Sweet Stout,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Sutro Chocolate Milk Stout,6,San Francisco
CA,-,-,10.50,American Strong Ale,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Syndicate No. 3,4,San Francisco
CA,-,3.7,5.60,American Pale Ale (APA),(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Tallulah Extra Pale Ale,201,San Francisco
CA,-,3.69,7.60,Belgian Strong Dark Ale,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,The Accomplice,5,San Francisco
CA,-,3.68,6.20,Belgian IPA,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,The Cover Up,3,San Francisco
CA,-,3.92,11.10,American Double / Imperial IPA,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,The Don,9,San Francisco
CA,-,3.77,6.90,Saison / Farmhouse Ale,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,The Informant,15,San Francisco
CA,-,3.54,7.00,Belgian Pale Ale,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,The Suspect Golden Ale,5,San Francisco
CA,-,3.57,5.20,Witbier,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,The Witness,15,San Francisco
CA,-,4.05,6.80,American IPA,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Untouchable IPA,41,San Francisco
CA,86,3.84,7.60,American IPA,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Vendetta IPA,193,San Francisco
CA,-,3.5,6.10,American Amber / Red Ale,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Wet Hop Prohibition,1,San Francisco
CA,-,4.08,6.50,American IPA,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,Wet Hopped Big Daddy,1,San Francisco
CA,-,3.34,5.20,American Pale Wheat Ale,(415) 642-3371,Speakeasy Ales & Lagers,4156423371,White Lightning,59,San Francisco
CA,-,-,?,American Blonde Ale,(415) 571-8452,Sunset Reservoir Brewing Company,4155718452,Blonde Ale,0,San Francisco
CA,-,3.63,?,American Double / Imperial IPA,(415) 571-8452,Sunset Reservoir Brewing Company,4155718452,Double IPA,3,San Francisco
CA,-,-,5.10,Irish Dry Stout,(415) 571-8452,Sunset Reservoir Brewing Company,4155718452,Dry Irish Stout,0,San Francisco
CA,-,-,6.30,English India Pale Ale (IPA),(415) 571-8452,Sunset Reservoir Brewing Company,4155718452,English IPA,0,San Francisco
CA,-,-,5.90,Extra Special / Strong Bitter (ESB),(415) 571-8452,Sunset Reservoir Brewing Company,4155718452,ESB,0,San Francisco
CA,-,3.58,5.90,American Pale Ale (APA),(415) 571-8452,Sunset Reservoir Brewing Company,4155718452,Extra Pale Ale,1,San Francisco
CA,-,4.05,?,Irish Dry Stout,(415) 571-8452,Sunset Reservoir Brewing Company,4155718452,Irish Stout,3,San Francisco
CA,-,3.56,6.00,Maibock / Helles Bock,(415) 571-8452,Sunset Reservoir Brewing Company,4155718452,Maibock,2,San Francisco
CA,-,-,?,Rye Beer,(415) 571-8452,Sunset Reservoir Brewing Company,4155718452,Rye Amber,0,San Francisco
CA,-,-,5.50,Scottish Ale,(415) 571-8452,Sunset Reservoir Brewing Company,4155718452,Scottish Ale,0,San Francisco
CA,-,3.33,4.80,American Pale Ale (APA),(415) 571-8452,Sunset Reservoir Brewing Company,4155718452,Session IPA,2,San Francisco
CA,-,3.86,?,American Pale Wheat Ale,(415) 571-8452,Sunset Reservoir Brewing Company,4155718452,Sour Wheat,4,San Francisco
CA,-,4.2,8.00,American Wild Ale,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Aged Cherry Ale,1,San Francisco
CA,-,3.76,?,Schwarzbier,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Black Bear Lager,4,San Francisco
CA,-,3.57,6.30,English Brown Ale,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Brown Bear,25,San Francisco
CA,-,4.12,5.50,Bière de Garde,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Farmhouse Ale,5,San Francisco
CA,-,3.11,6.00,American Pale Ale (APA),(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Full Belly,2,San Francisco
CA,-,3.24,8.70,Tripel,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Golden Hallucination,7,San Francisco
CA,-,3.34,?,American Blonde Ale,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Golden Vanilla,28,San Francisco
CA,-,3.63,?,American Amber / Red Ale,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Grizzly Bear Red Ale,9,San Francisco
CA,-,3.75,6.80,American Double / Imperial Pilsner,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Hopfenkopf,4,San Francisco
CA,-,3.69,7.00,American IPA,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Howard Street IPA,55,San Francisco
CA,-,3.9,7.00,American IPA,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Howard Street IPA - Wet Hopped,1,San Francisco
CA,-,3.66,?,American Double / Imperial Stout,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Koslov's Revenge,4,San Francisco
CA,-,3.74,6.30,Irish Dry Stout,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Kozlov Stout,43,San Francisco
CA,-,3.57,6.30,Extra Special / Strong Bitter (ESB),(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Meyer ESB,45,San Francisco
CA,-,3.94,6.40,Extra Special / Strong Bitter (ESB),(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Panda Bear Ale,17,San Francisco
CA,-,3.38,5.70,German Pilsener,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Polar Bear Pilsner,32,San Francisco
CA,-,3.91,5.60,Roggenbier,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Roggen-bier,3,San Francisco
CA,-,3.59,6.60,American Wild Ale,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Sour Stave,5,San Francisco
CA,-,3.14,5.70,Witbier,(415) 974-0905,Thirsty Bear Brewing Company,4159740905,Valencia Wheat,35,San Francisco
CA,-,-,6.20,American Pale Ale (APA),(415) 598-8811,Triple Voodoo Brewing,4155988811,2245,0,San Francisco
CA,-,3.79,9.00,American Double / Imperial IPA,(415) 598-8811,Triple Voodoo Brewing,4155988811,8 Tentacles,17,San Francisco
CA,-,3.77,7.50,American IPA,(415) 598-8811,Triple Voodoo Brewing,4155988811,Anarchy IPA,1,San Francisco
CA,-,4.05,5.70,Belgian Pale Ale,(415) 598-8811,Triple Voodoo Brewing,4155988811,Breaka' Dawn,6,San Francisco
CA,-,2.93,5.00,Belgian Dark Ale,(415) 598-8811,Triple Voodoo Brewing,4155988811,Campine Red,3,San Francisco
CA,-,4.12,?,American Double / Imperial IPA,(415) 598-8811,Triple Voodoo Brewing,4155988811,Ef Yeah! ,1,San Francisco
CA,-,3.22,5.60,Extra Special / Strong Bitter (ESB),(415) 598-8811,Triple Voodoo Brewing,4155988811,Hugs For Tugs,1,San Francisco
CA,-,3.68,7.00,Oatmeal Stout,(415) 598-8811,Triple Voodoo Brewing,4155988811,King Leopold Belgian Stout,17,San Francisco
CA,-,2.62,9.00,American Double / Imperial IPA,(415) 598-8811,Triple Voodoo Brewing,4155988811,Kraken,38,San Francisco
CA,-,3.79,5.00,Saison / Farmhouse Ale,(415) 598-8811,Triple Voodoo Brewing,4155988811,Phantom Empire Grisette,2,San Francisco
CA,-,3.75,7.30,Saison / Farmhouse Ale,(415) 598-8811,Triple Voodoo Brewing,4155988811,Say Hey Saison,4,San Francisco
CA,-,3.84,6.80,American Pale Ale (APA),(415) 598-8811,Triple Voodoo Brewing,4155988811,Stag Hop #5 - Equinox,1,San Francisco
CA,-,-,6.40,American IPA,(415) 598-8811,Triple Voodoo Brewing,4155988811,Stag Hop #6 - Galaxy,2,San Francisco
CA,-,3.6,7.00,Saison / Farmhouse Ale,(415) 598-8811,Triple Voodoo Brewing,4155988811,Symmetry Saison,1,San Francisco
CA,-,3.55,9.00,Belgian Strong Pale Ale,(415) 598-8811,Triple Voodoo Brewing,4155988811,Triple Voodoo Grand Cru,36,San Francisco
CA,-,3.66,8.00,Tripel,(415) 598-8811,Triple Voodoo Brewing,4155988811,Triple Voodoo Inception Belgian Style Ale,82,San Francisco
CA,-,3.58,6.00,Belgian IPA,(415) 598-8811,Triple Voodoo Brewing,4155988811,Vermillion,1,San Francisco
CA,-,3.32,5.50,Witbier,(415) 598-8811,Triple Voodoo Brewing,4155988811,Witopia,15,San Francisco
CA,-,4.42,7.00,American IPA,(415) 598-8811,Triple Voodoo Brewing,4155988811,Working Vacation IPA,2,San Francisco
